model_name,seed,return_rmse,return_mae,return_mape,direction_accuracy,price_rmse,price_mae,price_mape,price_accuracy_1_mape
lstm_baseline,46,0.07002558382761108,0.05357694253325462,111.80543899536133,0.5846153846153846,27.131178043942555,13.290049362261668,5.244320801192761,0.9475567919880724
lstm_baseline,2024,0.06978340223058106,0.05524846538901329,128.2378911972046,0.5192307692307693,25.64945514746638,13.026583829624217,5.42891220744524,0.9457108779255476
lstm_baseline,3407,0.07258834177711235,0.055748578161001205,130.26999235153198,0.49038461538461536,27.477508006820624,13.387944090066224,5.473345898481826,0.9452665410151817
cnn_bilstm_no_sentiment,46,0.06997917227857654,0.054584842175245285,113.21375370025635,0.48846153846153845,25.862979842256024,12.919130617127369,5.334183466904839,0.9466581653309516
cnn_bilstm_no_sentiment,2024,0.07026659274839789,0.054580092430114746,108.29380750656128,0.5346153846153846,26.210533666575866,12.992560312047056,5.356101693765754,0.9464389830623424
cnn_bilstm_no_sentiment,3407,0.07481213574890466,0.057146526873111725,128.7365436553955,0.4230769230769231,29.300814295054558,13.934472595667396,5.540167551191102,0.944598324488089
cnn_bilstm_final,46,0.06908499950495592,0.054381538182497025,123.48240613937378,0.5480769230769231,24.90122565549289,12.72829828028377,5.365248626474207,0.9463475137352579
cnn_bilstm_final,2024,0.06957812724808424,0.05438175052404404,106.46803379058838,0.5634615384615385,25.631517349429746,12.89793211393495,5.334114262886135,0.9466588573711386
cnn_bilstm_final,3407,0.06982535914843625,0.05463017523288727,110.93623638153076,0.5461538461538461,25.553009347697575,12.888207378854066,5.369425515489988,0.9463057448451001
